Item_ID,context_level,irony_label,pronoun,key word,adjective,polarity,context,speaker,target_utterance,answering_options,Writer,Reviewer,Tokens (TODO),base_item,correct_option_text,presentation_order,correct_option_pos,distractor_positions,original_option_mapping,seed,condition,run
C1_11_A_NI,ambiguous,non-ironic,She,pilot,scared,negative,She noticed the scared pilot before boarding.,She said:,"""That really shook me up.""","a. Seeing the pilot put her completely at ease.
b. She settled into her seat and fastened the belt.
c. Seeing the pilot made her feel even more anxious.
d. She dated a pilot for several months.",Betti,,,C1_11,Seeing the pilot put her completely at ease.,244,a,"['b', 'c', 'd']","['a', 'c', 'b', 'd']",1,A_NI,4
C1_12_UA_I,unambiguous,ironic,He,Father,petrified,negative,He saw his petrified father.,He said:,"""Brave as a lion""","a. His father's face was full of fear.
b. The lion prowled across the savannah.
c. His father wore a blue jacket.
d. His father showed no fear at all.",,,,C1_12,His father's face was full of fear.,207,a,"['b', 'c', 'd']","['b', 'c', 'd', 'a']",1,UA_I,4
C1_13_UA_NI,unambiguous,non-ironic,He,girlfriend,exhausted,negative,He saw his exhausted girlfriend.,He said:,"""You look like you've been awake since birth.""","a. To him, his girlfriend looked well-rested and full of energy.
b. He was planning to surprise his girlfriend with a home-cooked meal.
c. His girlfriend clearly looked worn out, not refreshed at all.
d. He had just bought her a refreshing cold drink.",Betti,,,C1_13,"To him, his girlfriend looked well-rested and full of energy.",48,a,"['b', 'c', 'd']","['a', 'd', 'b', 'c']",1,UA_NI,4
C1_14_A_I,ambiguous,ironic,She,collegue,tired,negative,She saw her tired colleague.,She said:,"""You seem so full of energy today.""","a. She was redecorating the office of her colleague.
b. Her colleague seemed very energetic today.
c. She filled up the car with energy.
d. Her colleague seemed very tired today.",Betti,,,C1_14,Her colleague seemed very tired today.,248,d,"['a', 'b', 'c']","['d', 'a', 'c', 'b']",1,A_I,4
C1_15_A_NI,ambiguous,non-ironic,They,sleep over,tired,negative,"After the sleepover, they were tired.",They said: ,"""We never felt more tired in our lifes.""","a. They felt very well-rested after the sleepover.
b. They did sleep overs once a year.
c. They rested the heavy boxes on the floor.
d. They felt really exhausted after the sleepover.",Betti,,,C1_15,They felt very well-rested after the sleepover.,256,a,"['b', 'c', 'd']","['a', 'd', 'c', 'b']",1,A_NI,4
C1_16_UA_I,unambiguous,ironic,I,exam,exhausted,negative,"Right before my exam, I felt really exhausted.",I said:,"""I have never felt more ready.""","a. I felt fully prepared and ready for the exam.
b. Dinner was ready by seven o'clock.
c. The exam started at nine o'clock.
d. Deep down I felt completely unprepared for the exam.",,,,C1_16,Deep down I felt completely unprepared for the exam.,14,d,"['a', 'b', 'c']","['a', 'c', 'd', 'b']",1,UA_I,4
C1_17_UA_NI,unambiguous,non-ironic,She,idea,novel,negative,She had a novel idea.,She said:,"""Truly ahead of its time.""","a. Her idea was outdated.
b. She had arrived early.
c. She had the idea to redecorate her office.
d. Her idea was innovative.",Stella,Kristina,,C1_17,Her idea was innovative.,118,d,"['a', 'b', 'c']","['b', 'c', 'd', 'a']",1,UA_NI,4
C1_18_A_I,ambiguous,ironic,He,approach,new,negative,It was a new approach. ,He said:,"""How refreshingly innovative.""","a. He found the approach genuinely new and creative.
b. In his view, it was a stale approach he had seen many times before.
c. Refreshments were served at the end of the presentation.
d. He researched new approaches for several months.",Stella,Kristina,,C1_18,"In his view, it was a stale approach he had seen many times before.",272,b,"['a', 'c', 'd']","['a', 'b', 'c', 'd']",1,A_I,4
C1_19_A_NI,ambiguous,non-ironic,She,tradition ,new,negative,The tradition was new.,She said:,"""How wonderfully timeless.""","a. She found the tradition beautifully enduring and meaningful.
b. She read about the tradition in a local history book.
c. To her, the tradition felt stale and long past its use.
d. The clock ticked for over a century.",Stella,Kristina,,C1_19,She found the tradition beautifully enduring and meaningful.,32,a,"['b', 'c', 'd']","['a', 'd', 'b', 'c']",1,A_NI,4
C1_20_UA_I,unambiguous,ironic,She,car,novel,negative,She bought a novel car.,She says:,"""I just love the new car smell.""","a. She took her car to the gas station.
b. She could smell what her husband was cooking.
c. She liked the smell of her car.
d. She was disappointed with the smell of her car.",Stella,Kristina,,C1_20,She was disappointed with the smell of her car.,125,d,"['a', 'b', 'c']","['d', 'c', 'a', 'b']",1,UA_I,4
C1_21_UA_NI,unambiguous,non-ironic,She,birthday,miserable,negative,She left the birthday party feeling miserable.,She says:,"""Truly a night to remember.""","a. The birthday party was a disappointment.
b. She planned her next birthday party.
c. The birthday party was a great success.
d. She had trouble remembering things.",Stella,Kristina,,C1_21,The birthday party was a great success.,221,c,"['a', 'b', 'd']","['b', 'd', 'a', 'c']",1,UA_NI,4
C1_22_A_I,ambiguous,ironic,She,wedding,sad,negative,She left the wedding feeling sad.,She says:,"""What a magical day.""","a. The wedding was a beautiful and enchanting occasion.
b. The magician wowed all the guests at the reception.
c. She helped organise the flowers for the wedding beforehand.
d. The wedding had been a dull, disappointing event from start to finish.",Stella,Kristina,,C1_22,"The wedding had been a dull, disappointing event from start to finish.",146,d,"['a', 'b', 'c']","['a', 'c', 'd', 'b']",1,A_I,4
C1_23_A_NI,ambiguous,non-ironic,They,cinema,sad,negative,They left the cinema feeling sad.,They say:,"""What a painfull film.""","a. They went to the same cinema as always.
b. They had found the film dull from start to finish.
c. They had found the film funny from start to finish.
d. The injection was over quickly, but it was painful.",Stella,Kristina,,C1_23,They had found the film dull from start to finish.,45,b,"['a', 'c', 'd']","['d', 'a', 'b', 'c']",1,A_NI,4
C1_24_UA_I,unambiguous,ironic,She,message,miserable,negative,She received a message and was miserable.,She says:,"""These are amazing news.""","a. What she read was news to her.
b. The message brought negative news.
c. She wanted to send a message.
d. The message brought good news.",Stella,Kristina,,C1_24,The message brought negative news.,169,b,"['a', 'c', 'd']","['c', 'b', 'd', 'a']",1,UA_I,4
C1_25_UA_NI,unambiguous,non-ironic,She,exam,idiotic,negative,Her answers in the exam were idiotic.,She says:,"""What a genius.""","a. She had a high IQ.
b. Her exam answers were impressively smart.
c. Her exam answers were embarrassingly poor.
d. She studied for her next exam.",Stella,Kristina,,C1_25,Her exam answers were impressively smart.,92,b,"['a', 'c', 'd']","['c', 'a', 'b', 'd']",1,UA_NI,4
C1_26_A_I,ambiguous,ironic,They,suggestion,stupid,negative,Their colleague's suggestion was stupid.,They said:,"""We really had luck with that one.""","a. They got lucky at the casino.
b. They thought that every project starts with a suggestion.
c. They were genuinely fortunate to have such a strong suggestion.
d. As far as they were concerned, it was a poor suggestion.",Stella,Kristina,,C1_26,"As far as they were concerned, it was a poor suggestion.",225,d,"['a', 'b', 'c']","['c', 'd', 'a', 'b']",1,A_I,4
C1_27_A_NI,ambiguous,non-ironic,She,argument,stupid,negative,His argument in the debate was stupid.,She says:,"""What a master of rhetoric.""","a. His argument was weak and poorly constructed.
b. Sokrates was a master of rhetoric.
c. She had an argument with him that night.
d. His argument was strong and well presented.",Stella,Kristina,,C1_27,His argument was strong and well presented.,30,d,"['a', 'b', 'c']","['b', 'c', 'd', 'a']",1,A_NI,4
C1_28_UA_I,unambiguous,ironic,He,business plan,idiotic,negative,His business plan was brilliant.,She says:,"""We will make lots of money with this.""","a. She believed that his business plan would be successful.
b. He asked a colleague for help with his business plan.
c. She was interested in making lots of money.
d. She believed that his business plan would fail.",Stella,Kristina,,C1_28,She believed that his business plan would fail.,47,d,"['a', 'b', 'c']","['a', 'd', 'c', 'b']",1,UA_I,4
C1_29_UA_NI,unambiguous,non-ironic,He,restaurant visit,starving,negative,After the restaurant visit he was starving.,He says:,"""Best dinner ever.""","a. The restaurant visit was genuinely outstanding.
b. The restaurant visit was a real disappointment.
c. He looked forward to this restaurant visit for weeks.
d. It was the best-reviewed dinner spot in the whole city.",Stella,Kristina,,C1_29,The restaurant visit was genuinely outstanding.,261,a,"['b', 'c', 'd']","['a', 'b', 'd', 'c']",1,UA_NI,4
C1_30_A_I,ambiguous,ironic,He,buffet ,hungry,negative,He left the buffet feeling hungry.,He says:,"""Truly a feast for the senses."" ","a. Diners often have a buffet.
b. The buffet was a rich.
c. The feast was celebrated every year in their village.
d. There had been very little worth eating at the buffet.",Stella,Kristina,,C1_30,There had been very little worth eating at the buffet.,139,d,"['a', 'b', 'c']","['d', 'a', 'c', 'b']",1,A_I,4
C1_31_A_NI,ambiguous,non-ironic,They,picnic,hungry,negative,They left the picnic feeling hungry.,They say:,"""Food for the soul.""","a. They spent the morning preparing sandwiches for the picnic.
b. The picnic was nourishing and genuinely enjoyable.
c. There was barely anything to eat; they left unsatisfied.
d. She always kept her soul music collection in good order.",Stella,Kristina,,C1_31,The picnic was nourishing and genuinely enjoyable.,260,b,"['a', 'c', 'd']","['d', 'a', 'b', 'c']",1,A_NI,4
C1_32_UA_I,unambiguous,ironic,He,plate,starving,negative,He looked at the empty plate in front of him and was starving.,He says:,"""No way I could eat more."" ","a. The waiter had forgotten to fill his plate and he did not eat anything.
b. He went to a stylish pottery to buy a special plate.
c. His plate had been full with food and he ate it all up.
d. He prefers to eat his lunch alone.",Stella,Kristina,,C1_32,The waiter had forgotten to fill his plate and he did not eat anything.,228,a,"['b', 'c', 'd']","['b', 'd', 'a', 'c']",1,UA_I,4
C1_33_UA_NI,unambiguous,non-ironic,She,library ,inaudible,negative,She walked into the library and it was inaudible.,She says:,"""Perfect place to concentrate.""","a. She asked her colleague for a place to concentrate.
b. She looked for a new book in the library.
c. The library was far too noisy to concentrate.
d. The library was a calm and quiet environment.",Stella,Kristina,,C1_33,The library was a calm and quiet environment.,24,d,"['a', 'b', 'c']","['c', 'd', 'b', 'a']",1,UA_NI,4
C1_34_A_I,ambiguous,ironic,She,concert,quiet,negative,We came back from a concert which was quiet.,I say:,"""I've almost gone deaf.""","a. The concert was surprisingly quiet.
b. I was looking forward to the next concert.
c. My grandfather is deaf.
d. The concert was pretty loud.",Stella,Kristina,,C1_34,The concert was pretty loud.,25,d,"['a', 'b', 'c']","['a', 'd', 'c', 'b']",1,A_I,4
C1_35_A_NI,ambiguous,non-ironic,She,movie,quiet,negative, She watched a movie in the theater and found it quiet.,She says:,"""It was so difficult to hear.""","a. The movie was too quiet to hear.
b. The movie was very loud.
c. She generally has difficulties with her hearing.
d. Watching a movie in the theater is a real event.",Stella,Kristina,,C1_35,The movie was too quiet to hear.,31,a,"['b', 'c', 'd']","['a', 'b', 'c', 'd']",1,A_NI,4
C1_36_UA_I,unambiguous,ironic,He,music,inaudible ,negative,His neighbours' music was inaudible.,He says:,"""It seems like they are having a great party.""","a. He likes talking about pop music.
b. He thinks that his neighbours' are having a great party with music.
c. He is still unsure which party to vote for in the upcoming elections.
d. He would expected to hear louder music from his neighbours' party.",Stella,Kristina,,C1_36,He would expected to hear louder music from his neighbours' party.,29,d,"['a', 'b', 'c']","['d', 'a', 'c', 'b']",1,UA_I,4
C1_37_UA_NI,unambiguous,non-ironic,She,question,impossible,negative,She prepared impossible questions for the students.,She says:,"""I hope they're prepared for this.""","a. The questions required thorough preparation to answer.
b. She posted the question on the class forum.
c. She had never felt so well prepared for a meeting.
d. The questions were straightforward and required little effort.",Rabia,Stella,,C1_37,The questions required thorough preparation to answer.,53,a,"['b', 'c', 'd']","['a', 'd', 'c', 'b']",1,UA_NI,4
C1_38_A_I,ambiguous,ironic,He,appointment,difficult,negative,He booked an appointment through a system which was difficult to use.,He says: ,"""That was about as easy as it gets.""","a. Booking the appointment was frustrating and difficult.
b. He decided to cancel the appointment.
c. Booking the appointment was straightforward and effortless.
d. He always found parallel parking easy as it gets.",Rabia,Stella,,C1_38,Booking the appointment was frustrating and difficult.,172,a,"['b', 'c', 'd']","['b', 'd', 'a', 'c']",1,A_I,4
C1_39_A_NI,ambiguous,non-ironic,They,task,difficult,negative,They finished a difficult task for their maths lesson.,They say:,"""We must be very smart.""","a. Completing the task was a genuine sign of intelligence.
b. Anyone could have done the task, no special abilities required.
c. They were always smart about managing their money.
d. They were given another task after the math lesson.",Rabia,Stella,,C1_39,Completing the task was a genuine sign of intelligence.,233,a,"['b', 'c', 'd']","['a', 'b', 'c', 'd']",1,A_NI,4
C1_40_UA_I,unambiguous,ironic,He,payment,impossible,negative,He made a payment through a website which was impossible to use.,He says: ,"""Technology at its finest.""","a. Making the payment was a smooth and effortless experience.
b. He decided to cancel the payment altogether.
c. He always thought the finest restaurants required a reservation.
d. Making the payment was complicated and painful.",Rabia,Stella,,C1_40,Making the payment was complicated and painful.,144,d,"['a', 'b', 'c']","['a', 'd', 'c', 'b']",1,UA_I,4
C1_41_UA_NI,unambiguous,non-ironic,She,kitchen,pristine,negative,She finished cooking and the kitchen was pristine.,She says:,"""I'm the sort of person who likes to keep things tidy.""","a. Children should regularly tidy up their rooms.
b. Her kitchen was a mess.
c. Her kitchen was tidy.
d. The apartment came with a fully equipped kitchen.",Rabia,Stella,,C1_41,Her kitchen was tidy.,147,c,"['a', 'b', 'd']","['c', 'b', 'a', 'd']",1,UA_NI,4
C1_42_A_I,ambiguous,ironic,They,room,clean,negative,They walked into the room and found it clean.,They said:,“Looks like you didn’t wait too long to clean it.”,"a. The room was left in a terrible state for far too long.
b. They never had to wait long for a table.
c. The room was tidied up well before it got too messy.
d. They decided to book a different room altogether.",Rabia,Stella,,C1_42,The room was left in a terrible state for far too long.,55,a,"['b', 'c', 'd']","['b', 'c', 'a', 'd']",1,A_I,4
C1_43_A_NI,ambiguous,non-ironic,They,street,clean,negative,The street was clean.,They say: ,"""Such a beautiful walk.""","a. A dog was barking on the street.
b. The street was genuinely pleasant.
c. They went for a walk in the park.
d. The street was far from pretty.",Rabia,Stella,,C1_43,The street was genuinely pleasant.,67,b,"['a', 'c', 'd']","['d', 'a', 'c', 'b']",1,A_NI,4
C1_44_UA_I,unambiguous,ironic,She,floor,pristine,negative,The floor was pristine.,She says:,"""You could practically eat off the floor here.""","a. The floor was very clean.
b. The dance floor was very empty.
c. The floor was very dirty.
d. She could eat a whole cake.",,Stella,,C1_44,The floor was very dirty.,83,c,"['a', 'b', 'd']","['a', 'd', 'b', 'c']",1,UA_I,4
C1_45_UA_NI,unambiguous,non-ironic,They,movie,grim,negative,They watched a grim movie.,They say:,"""That was the perfect movie for a laugh.""","a. They had such a perfect night.
b. They saw three movies that week.
c. The movie was funny and great.
d. The movie wasn't amusing.",Rabia,Stella,,C1_45,The movie was funny and great.,40,c,"['a', 'b', 'd']","['c', 'd', 'a', 'b']",1,UA_NI,4
C1_46_A_I,ambiguous,ironic,She,musical,serious,negative,The musical she watched was really serious.,She says:,"""That cracked me up.""","a. The musical was purely for laughs.
b. The musical left her deeply moved.
c. She answered some questions about the musical.
d. The joke cracked everyone up.",Rabia,Stella,,C1_46,The musical was purely for laughs.,159,a,"['b', 'c', 'd']","['b', 'a', 'd', 'c']",1,A_I,4
C1_47_A_NI,ambiguous,non-ironic,She,situation,serious,negative,The situation was serious.,She says:,"""Truly something to laugh about.""","a. The situation was genuinely amusing.
b. She always found it hard to laugh about things.
c. The situation was far too serious.
d. She tried to make the best of the situation.",Rabia,Stella,,C1_47,The situation was genuinely amusing.,3,a,"['b', 'c', 'd']","['a', 'c', 'b', 'd']",1,A_NI,4
C1_48_UA_I,unambiguous,ironic,He,talk,grim,negative,His talk was grim. ,Hey says:,"""Wow, so many jokes in one talk.""","a. He decided to cancel the talk.
b. He was a fan of old jokes.
c. The talk contained no humour.
d. The talk contained humour.",,Stella,,C1_48,The talk contained no humour.,208,c,"['a', 'b', 'd']","['d', 'c', 'b', 'a']",1,UA_I,4
C1_49_UA_NI,unambiguous,non-ironic,He,airport,terrible,negative,He had a terrible experience at the airport.,He says:,"""A complete nightmare, really.""","a. The airport experience was enjoyable.
b. He came back from his trip exhausted.
c. He decided to book a different airport transfer.
d. The airport experience was thoroughly unpleasant.",Rabia,Stella,,C1_49,The airport experience was enjoyable.,229,a,"['b', 'c', 'd']","['a', 'c', 'd', 'b']",1,UA_NI,4
C1_50_A_I,ambiguous,ironic,He,exam,bad,negative,"He studied hard for the exam, and the results were bad.",He says:,"""Well, this is amazing.""","a. He always found art museums amazing.
b. He had one more exam this week.
c. The exam results were impressive
d. The exam results were deeply disappointing.",Rabia,Stella,,C1_50,The exam results were deeply disappointing.,254,d,"['a', 'b', 'c']","['c', 'd', 'a', 'b']",1,A_I,4
C1_51_A_NI,ambiguous,non-ironic,They,play,bad,negative,They left the play feeling bad.,They said: ,"""That wasn't fun at all.""","a. They found the play entertaining.
b. They found the play dull.
c. They liked to watch a play in their favorite theatre.
d. They had fun eating together.",,,,C1_51,They found the play dull.,129,b,"['a', 'c', 'd']","['b', 'a', 'd', 'c']",1,A_NI,4
C1_52_UA_I,unambiguous,ironic,She,meal,terrible,negative,She had a terrible meal at a restaurant.,She says:,"""That was a great restaurant visit.""","a. She wanted to try the meal for months.
b. She found the whole meal disappointing.
c. The rmeal was a genuinely enjoyable experience.
d. She always enjoyed a restaurant visit before a big day out.",,,,C1_52,She found the whole meal disappointing.,114,b,"['a', 'c', 'd']","['d', 'b', 'a', 'c']",1,UA_I,4
C1_53_UA_NI,unambiguous,non-ironic,She,ground,parched,negative,"After the weather changed, the ground became parched.",She says:,"""Perfect conditions for a picnic..""","a. The ground was moist and muddy after the rain.
b. She knelt in the mud to look closely at the earth.
c. The ground was uneven where she stood.
d. The ground was dried out.",Rabia,Asuka,,C1_53,The ground was moist and muddy after the rain.,140,a,"['b', 'c', 'd']","['a', 'c', 'd', 'b']",1,UA_NI,4
C1_54_A_I,ambiguous,ironic,They,garden,dry,negative,The garden was dry in the morning.,They said:,"""That’s enough water for the day.""","a. The garden was just watered and needed to dry out.
b. They wanted a new water feature.
c. The garden was struggling without any water.
d. They played some boardgames in the garden.",Rabia,Asuka,,C1_54,The garden was just watered and needed to dry out.,123,a,"['b', 'c', 'd']","['b', 'c', 'a', 'd']",1,A_I,4
C1_55_A_NI,ambiguous,non-ironic,He,field,dry,negative,The field was dry.,He says:,"""Terrible news for anything trying to grow..""","a. The plants had been getting plenty of moisture to grow.
b. He had been reading about different farming techniques.
c. The plants had been wilting due to lack of water.
d. He was considering buying a new tractor.",Rabia,,,C1_55,The plants had been getting plenty of moisture to grow.,100,a,"['b', 'c', 'd']","['a', 'c', 'b', 'd']",1,A_NI,4
C1_56_UA_I,unambiguous,ironic,She,hair,parched,negative,She saw her parched hair.,She said:,"""The rain really caught me by surprise.""","a. Her hair was completely dry.
b. She had her hair cut short last week.
c. They organised a surprise party for him.
d. Her hair was soaking wet.",,,,C1_56,Her hair was completely dry.,158,a,"['b', 'c', 'd']","['b', 'd', 'c', 'a']",1,UA_I,4
C1_57_UA_NI,unambiguous,non-ironic,I,outfit,hideous,negative,I wore a hideous outfit to attend the award ceremony.,I say:,"""I really didn't try at all today.""","a. I thought the outfit was ugly.
b. I received an amazing award.
c. I admired the outfit.
d. The comedians on the stage enjoyed themselves.",,,,C1_57,I admired the outfit.,89,c,"['a', 'b', 'd']","['b', 'c', 'a', 'd']",1,UA_NI,4
C1_58_A_I,ambiguous,ironic,she,car,ugly,negative,She saw an ugly car on the street.,She says:,"""That’s a real beauty.""","a. She admired the car.
b. She thought the painting was beautiful.
c. She thought the car was ugly.
d. She had booked a car.",Asuka,,,C1_58,She thought the car was ugly.,105,c,"['a', 'b', 'd']","['a', 'c', 'b', 'd']",1,A_I,4
C1_59_A_NI,ambiguous,non-ironic,He,painting,ugly,negative,He looked at an ugly painting.,He said:,"""That's hard to look at.""","a. The painting was genuinely beautiful.
b. The painting was genuinely ugly.
c. They spent the weekend for this painting.
d. He gave her a stern look.",,,,C1_59,The painting was genuinely ugly.,76,b,"['a', 'c', 'd']","['b', 'a', 'd', 'c']",1,A_NI,4
C1_60_UA_I,unambiguous,ironic,They,bird,hideous,negative,They saw a hideous bird.,They said:,"""A real eye-catcher.""","a. They thought the bird was not beautiful.
b. They thought the bird was beautiful.
c. The bird looked at them really closely.
d. They had a great time on a trip.",,,,C1_60,They thought the bird was not beautiful.,212,a,"['b', 'c', 'd']","['b', 'a', 'c', 'd']",1,UA_I,4
C1_61_UA_NI,unambiguous,non-ironic,I,kettle,free,negative,I found a nice kettle which was free.,I said:,"""What a steal.""","a. The kettle boiled over..
b. The kettle was expensive.
c. The kettle was a real bargain.
d. A thief tried to steal my bag.",Rabia,Asuka,,C1_61,The kettle was a real bargain.,86,c,"['a', 'b', 'd']","['d', 'b', 'a', 'c']",1,UA_NI,4
C1_62_A_I,ambiguous,ironic,He,vase,"cheap
",negative,He broke a cheap vase.,He said:,"""Well, there goes a priceless treasure""","a. The vase was not pricy.
b. The experience of breaking the vase was worth it.
c. The vase was worth a lot of money.
d. He went on a hike and picked up flowers.",,,,C1_62,The vase was not pricy.,165,a,"['b', 'c', 'd']","['b', 'c', 'a', 'd']",1,A_I,4
C1_63_A_NI,ambiguous,non-ironic,She,perfume,"cheap
",negative,She was wearing cheap perfume.,She said:,"""Smells like it's from a gas station.""","a. The perfume was not pricy.
b. The perfume was pricy.
c. The fragrance label was worth reading.
d. The ocean was calm and quiet.",,,,C1_63,The perfume was pricy.,195,b,"['a', 'c', 'd']","['b', 'a', 'c', 'd']",1,A_NI,4
C1_64_UA_I,unambiguous,ironic,She,bag,"free
",negative,She got a free bag.,She said:,"""Looks like a real designer piece.""","a. She liked to wear that designer piece.
b. The bag was worth very little.
c. The bag was worth a lot.
d. She had dark bags under her eyes.",,,,C1_64,The bag was worth very little.,276,b,"['a', 'c', 'd']","['c', 'b', 'a', 'd']",1,UA_I,4
C1_65_UA_NI,unambiguous,non-ironic,They,house,tiny,negative,They moved into a tiny house.,They said:,"""You can barely turn around in here.""","a. They made a sharp turn at the end of the road.
b. The house felt spacious and huge.
c. The house felt cramped and tiny.
d. The house was red and blue.",,,,C1_65,The house felt cramped and tiny.,174,c,"['a', 'b', 'd']","['c', 'b', 'a', 'd']",1,UA_NI,4
C1_66_A_I,ambiguous,ironic,they,concert,small,negative,"They attended a concert at a small venue.

",They said:,"""What a massive event.""","a. They liked go to concerts.
b. They thought the concert was small.
c. They thought the concert was huge.
d. They organized a massive event for dating.",Asuka,,,C1_66,They thought the concert was small.,245,b,"['a', 'c', 'd']","['d', 'b', 'a', 'c']",1,A_I,4
C1_67_A_NI,ambiguous,non-ironic,She,spider,small,negative,She spotted a small spider.,She said:,"""Almost didn't see it.""","a. She thought the spider was huge.
b. She went to see her doctor on Monday.
c. She drew a spider diagram to plan her essay.
d. She thought the spider was tiny.",,,,C1_67,She thought the spider was tiny.,231,d,"['a', 'b', 'c']","['b', 'c', 'd', 'a']",1,A_NI,4
C1_68_UA_I,unambiguous,ironic,I,dog,tiny,negative,I met a tiny dog.,I said:,"""He could swallow me whole.""","a. I swallowed a pill.
b. I thought the dog was small.
c. The dog wore a collar.
d. I thought the dog was huge.",,,,C1_68,I thought the dog was small.,236,b,"['a', 'c', 'd']","['c', 'b', 'd', 'a']",1,UA_I,4
C1_69_UA_NI,unambiguous,non-ironic,She,pool,cold,negative,She jumped into a cold pool.,She said: ,"""One could catch a cold in here.""","a. The pool was super cold.
b. She played a game of pool in the bar.
c. The pool was super warm.
d. She liked to chill on that sofa after work.",,,,C1_69,The pool was super cold.,200,a,"['b', 'c', 'd']","['a', 'd', 'b', 'c']",1,UA_NI,4
C1_70_A_I,ambiguous,ironic,he,beach,cool,negative,"He went to the beach, and the weather was cool.",He said:,"""Couldn't have asked for better weather.""","a. The weather conditions were awful.
b. The weather conditions were perfect.
c. He meant to harvest the houseplants, but forgot about it.
d. The delivery driver arrived in heavy rain.",Asuka,,,C1_70,The weather conditions were awful.,277,a,"['b', 'c', 'd']","['b', 'a', 'd', 'c']",1,A_I,4
