Item_ID,context_level,irony_label,pronoun,key word,adjective,polarity,context,speaker,target_utterance,answering_options,Writer,Reviewer,Tokens (TODO),base_item,correct_option_text,presentation_order,correct_option_pos,distractor_positions,original_option_mapping,seed,condition,run
C1_19_UA_NI,unambiguous,non-ironic,She,tradition ,novel,negative,The tradition was novel.,She said:,"""How wonderfully timeless.""","a. She found the tradition beautifully enduring and meaningful.
b. To her, the tradition felt stale and long past its use.
c. The clock ticked for over a century.
d. She read about the tradition in a local history book.",Stella,Kristina,,C1_19,She found the tradition beautifully enduring and meaningful.,20,a,"['b', 'c', 'd']","['a', 'b', 'c', 'd']",42,UA_NI,2
C1_20_A_I,ambiguous,ironic,She,car,new,negative,She bought a new car.,She says:,"""I just love the new car smell.""","a. She was disappointed with the smell of her car.
b. She liked the smell of her car.
c. She could smell what her husband was cooking.
d. She took her car to the gas station.",Stella,Kristina,,C1_20,She was disappointed with the smell of her car.,123,a,"['b', 'c', 'd']","['b', 'a', 'c', 'd']",42,A_I,2
C1_21_A_NI,ambiguous,non-ironic,She,birthday,sad,negative,She left the birthday party feeling sad.,She says:,"""Truly a night to remember.""","a. She planned her next birthday party.
b. The birthday party was a disappointment.
c. She had trouble remembering things.
d. The birthday party was a great success.",Stella,Kristina,,C1_21,The birthday party was a great success.,207,d,"['a', 'b', 'c']","['d', 'b', 'c', 'a']",42,A_NI,2
C1_22_UA_I,unambiguous,ironic,She,wedding,miserable,negative,She left the wedding feeling miserable.,She says:,"""What a magical day.""","a. She helped organise the flowers for the wedding beforehand.
b. The magician wowed all the guests at the reception.
c. The wedding was a beautiful and enchanting occasion.
d. The wedding had been a dull, disappointing event from start to finish.",Stella,Kristina,,C1_22,"The wedding had been a dull, disappointing event from start to finish.",89,d,"['a', 'b', 'c']","['d', 'c', 'a', 'b']",42,UA_I,2
C1_23_UA_NI,unambiguous,non-ironic,They,cinema,miserable ,negative,They left the cinema feeling miserable .,They say:,"""What a painfull film.""","a. They had found the film funny from start to finish.
b. The injection was over quickly, but it was painful.
c. They had found the film dull from start to finish.
d. They went to the same cinema as always.",Stella,Kristina,,C1_23,They had found the film dull from start to finish.,243,c,"['a', 'b', 'd']","['b', 'c', 'a', 'd']",42,UA_NI,2
C1_24_A_I,ambiguous,ironic,She,message,sad,negative,She received a message and was sad.,She says:,"""These are amazing news.""","a. The message brought good news.
b. She wanted to send a message.
c. The message brought negative news.
d. What she read was news to her.",Stella,Kristina,,C1_24,The message brought negative news.,69,c,"['a', 'b', 'd']","['a', 'd', 'b', 'c']",42,A_I,2
C1_25_A_NI,ambiguous,non-ironic,She,exam,stupid,negative,Her answers in the exam were stupid.,She says:,"""What a genius.""","a. Her exam answers were impressively smart.
b. She studied for her next exam.
c. She had a high IQ.
d. Her exam answers were embarrassingly poor.",Stella,Kristina,,C1_25,Her exam answers were impressively smart.,53,a,"['b', 'c', 'd']","['a', 'd', 'c', 'b']",42,A_NI,2
C1_26_UA_I,unambiguous,ironic,They,suggestion,idiotic,negative,Their colleague's suggestion was idiotic.,They said:,"""We really had luck with that one.""","a. They were genuinely fortunate to have such a strong suggestion.
b. As far as they were concerned, it was a poor suggestion.
c. They got lucky at the casino.
d. They thought that every project starts with a suggestion.",Stella,Kristina,,C1_26,"As far as they were concerned, it was a poor suggestion.",288,b,"['a', 'c', 'd']","['a', 'b', 'c', 'd']",42,UA_I,2
C1_27_UA_NI,unambiguous,non-ironic,She,argument,idiotic,negative,His argument in the debate was idiotic.,She says:,"""What a master of rhetoric.""","a. His argument was weak and poorly constructed.
b. His argument was strong and well presented.
c. Sokrates was a master of rhetoric.
d. She had an argument with him that night.",Stella,Kristina,,C1_27,His argument was strong and well presented.,136,b,"['a', 'c', 'd']","['b', 'a', 'c', 'd']",42,UA_NI,2
C1_28_A_I,ambiguous,ironic,He,business plan,stupid,negative,His business plan was stupid.,She says:,"""We will make lots of money with this.""","a. She was interested in making lots of money.
b. She believed that his business plan would be successful.
c. He asked a colleague for help with his business plan.
d. She believed that his business plan would fail.",Stella,Kristina,,C1_28,She believed that his business plan would fail.,74,d,"['a', 'b', 'c']","['c', 'a', 'd', 'b']",42,A_I,2
C1_29_A_NI,ambiguous,non-ironic,He,restaurant visit,hungry,negative,After the restaurant visit he was hungry.,He says:,"""Best dinner ever.""","a. The restaurant visit was a real disappointment.
b. He looked forward to this restaurant visit for weeks.
c. It was the best-reviewed dinner spot in the whole city.
d. The restaurant visit was genuinely outstanding.",Stella,Kristina,,C1_29,The restaurant visit was genuinely outstanding.,23,d,"['a', 'b', 'c']","['b', 'd', 'c', 'a']",42,A_NI,2
C1_30_UA_I,unambiguous,ironic,He,buffet ,starving,negative,He left the buffet feeling starving.,He says:,"""Truly a feast for the senses."" ","a. The buffet was a rich.
b. The feast was celebrated every year in their village.
c. There had been very little worth eating at the buffet.
d. Diners often have a buffet.",Stella,Kristina,,C1_30,There had been very little worth eating at the buffet.,82,c,"['a', 'b', 'd']","['a', 'c', 'b', 'd']",42,UA_I,2
C1_31_UA_NI,unambiguous,non-ironic,They,picnic,starving,negative,They left the picnic feeling starving.,They say:,"""Food for the soul.""","a. The picnic was nourishing and genuinely enjoyable.
b. There was barely anything to eat; they left unsatisfied.
c. She always kept her soul music collection in good order.
d. They spent the morning preparing sandwiches for the picnic.",Stella,Kristina,,C1_31,The picnic was nourishing and genuinely enjoyable.,201,a,"['b', 'c', 'd']","['a', 'b', 'c', 'd']",42,UA_NI,2
C1_32_A_I,ambiguous,ironic,He,plate,hungry,negative,He looked at the empty plate in front of him and was hungry.,He says:,"""No way I could eat more."" ","a. He prefers to eat his lunch alone.
b. His plate had been full with food and he ate it all up.
c. The waiter had forgotten to fill his plate and he did not eat anything.
d. He went to a stylish pottery to buy a special plate.",Stella,Kristina,,C1_32,The waiter had forgotten to fill his plate and he did not eat anything.,96,c,"['a', 'b', 'd']","['c', 'a', 'b', 'd']",42,A_I,2
C1_33_A_NI,ambiguous,non-ironic,She,library ,quiet,negative,She walked into the library and it was quiet.,She says:,"""Perfect place to concentrate.""","a. She asked her colleague for a place to concentrate.
b. The library was a calm and quiet environment.
c. The library was far too noisy to concentrate.
d. She looked for a new book in the library.",Stella,Kristina,,C1_33,The library was a calm and quiet environment.,245,b,"['a', 'c', 'd']","['c', 'a', 'b', 'd']",42,A_NI,2
C1_34_UA_I,unambiguous,ironic,She,concert,inaudible,negative,We came back from a concert which was inaudible.,I say:,"""I've almost gone deaf.""","a. The concert was pretty loud.
b. My grandfather is deaf.
c. I was looking forward to the next concert.
d. The concert was surprisingly quiet.",Stella,Kristina,,C1_34,The concert was pretty loud.,258,a,"['b', 'c', 'd']","['b', 'c', 'd', 'a']",42,UA_I,2
C1_35_UA_NI,unambiguous,non-ironic,She,movie,inaudible,negative, She watched a movie in the theater and found it inaudible.,She says:,"""It was so difficult to hear.""","a. She generally has difficulties with her hearing.
b. Watching a movie in the theater is a real event.
c. The movie was too quiet to hear.
d. The movie was very loud.",Stella,Kristina,,C1_35,The movie was too quiet to hear.,126,c,"['a', 'b', 'd']","['c', 'd', 'a', 'b']",42,UA_NI,2
C1_36_A_I,ambiguous,ironic,He,music,quiet,negative,His neighbours' music was quiet.,He says:,"""It seems like they are having a great party.""","a. He likes talking about pop music.
b. He is still unsure which party to vote for in the upcoming elections.
c. He expected to hear louder music from his neighbours' party.
d. He thinks that his neighbours' are playing music for a party.",Stella,Kristina,,C1_36,He expected to hear louder music from his neighbours' party.,27,c,"['a', 'b', 'd']","['d', 'c', 'b', 'a']",42,A_I,2
C1_37_A_NI,ambiguous,non-ironic,She,question,difficult,negative,She prepared difficult questions for the students.,She says:,"""I hope they're prepared for this.""","a. The questions required thorough preparation to answer.
b. She had never felt so well prepared for a meeting.
c. She posted the question on the class forum.
d. The questions were straightforward and required little effort.",Rabia,Stella,,C1_37,The questions required thorough preparation to answer.,221,a,"['b', 'c', 'd']","['a', 'c', 'd', 'b']",42,A_NI,2
C1_38_UA_I,unambiguous,ironic,He,appointment,impossible,negative,He booked an appointment through a system which was impossible to use.,He says: ,"""That was about as easy as it gets.""","a. Booking the appointment was straightforward and effortless.
b. He always found parallel parking easy as it gets.
c. He decided to cancel the appointment.
d. Booking the appointment was frustrating and difficult.",Rabia,Stella,,C1_38,Booking the appointment was frustrating and difficult.,172,d,"['a', 'b', 'c']","['a', 'c', 'd', 'b']",42,UA_I,2
C1_39_UA_NI,unambiguous,non-ironic,They,task,impossible,negative,They finished an impossible task for their maths lesson.,They say:,"""We must be very smart.""","a. They were given another task after the math lesson.
b. Anyone could have done the task, no special abilities required.
c. They were always smart about managing their money.
d. Completing the task was a genuine sign of intelligence.",Rabia,Stella,,C1_39,Completing the task was a genuine sign of intelligence.,43,d,"['a', 'b', 'c']","['d', 'b', 'c', 'a']",42,UA_NI,2
C1_40_A_I,ambiguous,ironic,He,payment,difficult,negative,He made a payment through a website which was difficult to use.,He says: ,"""Technology at its finest.""","a. He always thought the finest restaurants required a reservation.
b. He decided to cancel the payment altogether.
c. Making the payment was a smooth and effortless experience.
d. Making the payment was complicated and painful.",Rabia,Stella,,C1_40,Making the payment was complicated and painful.,199,d,"['a', 'b', 'c']","['c', 'd', 'a', 'b']",42,A_I,2
C1_41_A_NI,ambiguous,non-ironic,She,kitchen,clean,negative,She finished cooking and the kitchen was clean.,She says:,"""I'm the sort of person who likes to keep things tidy.""","a. Her kitchen was tidy.
b. Children should regularly tidy up their rooms.
c. The apartment came with a fully equipped kitchen.
d. Her kitchen was a mess.",Rabia,Stella,,C1_41,Her kitchen was tidy.,218,a,"['b', 'c', 'd']","['a', 'c', 'd', 'b']",42,A_NI,2
C1_42_UA_I,unambiguous,ironic,They,room,pristine,negative,They walked into the room and found it pristine.,They said:,“Looks like you didn’t wait too long to clean it.”,"a. The room was left in a terrible state for far too long.
b. They never had to wait long for a table.
c. They decided to book a different room altogether.
d. The room was tidied up well before it got too messy.",Rabia,Stella,,C1_42,The room was left in a terrible state for far too long.,255,a,"['b', 'c', 'd']","['b', 'c', 'd', 'a']",42,UA_I,2
C1_43_UA_NI,unambiguous,non-ironic,They,street,pristine,negative,The street was pristine.,They say: ,"""Such a beautiful walk.""","a. They went for a walk in the park.
b. The street was genuinely pleasant.
c. A dog was barking on the street.
d. The street was far from pretty.",Rabia,Stella,,C1_43,The street was genuinely pleasant.,239,b,"['a', 'c', 'd']","['c', 'a', 'd', 'b']",42,UA_NI,2
C1_44_A_I,ambiguous,ironic,She,floor,clean,negative,The floor was clean.,She says:,"""You could practically eat off the floor here.""","a. The floor was very dirty.
b. The dance floor was very empty.
c. The floor was very clean.
d. She could eat a whole cake.",,Stella,,C1_44,The floor was very dirty.,8,a,"['b', 'c', 'd']","['b', 'd', 'a', 'c']",42,A_I,2
C1_45_A_NI,ambiguous,non-ironic,They,movie,serious,negative,They watched a serious movie.,They say:,"""That was the perfect movie for a laugh.""","a. The movie wasn't amusing.
b. They saw three movies that week.
c. The movie was funny and great.
d. They had such a perfect night.",Rabia,Stella,,C1_45,The movie was funny and great.,110,c,"['a', 'b', 'd']","['b', 'd', 'a', 'c']",42,A_NI,2
C1_46_UA_I,unambiguous,ironic,She,musical,grim,negative,The musical she watched was really grim.,She says:,"""That cracked me up.""","a. She answered some questions about the musical.
b. The joke cracked everyone up.
c. The musical left her deeply moved.
d. The musical was purely for laughs.",Rabia,Stella,,C1_46,The musical was purely for laughs.,174,d,"['a', 'b', 'c']","['d', 'c', 'a', 'b']",42,UA_I,2
C1_47_UA_NI,unambiguous,non-ironic,She,situation,grim,negative,The situation was grim.,She says:,"""Truly something to laugh about.""","a. She always found it hard to laugh about things.
b. The situation was genuinely amusing.
c. She tried to make the best of the situation.
d. The situation was far too serious.",Rabia,Stella,,C1_47,The situation was genuinely amusing.,265,b,"['a', 'c', 'd']","['c', 'a', 'd', 'b']",42,UA_NI,2
C1_48_A_I,ambiguous,ironic,He,talk,serious,negative,His talk was serious. ,Hey says:,"""Wow, so many jokes in one talk.""","a. The talk contained humour.
b. He decided to cancel the talk.
c. The talk contained no humour.
d. He was a fan of old jokes.",,Stella,,C1_48,The talk contained no humour.,284,c,"['a', 'b', 'd']","['a', 'd', 'b', 'c']",42,A_I,2
C1_49_A_NI,ambiguous,non-ironic,He,airport,bad,negative,He had a bad experience at the airport.,He says:,"""A complete nightmare, really.""","a. He came back from his trip exhausted.
b. He decided to book a different airport transfer.
c. The airport experience was enjoyable.
d. The airport experience was thoroughly unpleasant.",Rabia,Stella,,C1_49,The airport experience was enjoyable.,145,c,"['a', 'b', 'd']","['c', 'd', 'a', 'b']",42,A_NI,2
C1_50_UA_I,unambiguous,ironic,He,exam,terrible,negative,"He studied hard for the exam, and the results were terrible.",He says:,"""Well, this is amazing.""","a. The exam results were deeply disappointing.
b. He had one more exam this week.
c. The exam results were impressive
d. He always found art museums amazing.",Rabia,Stella,,C1_50,The exam results were deeply disappointing.,240,a,"['b', 'c', 'd']","['b', 'd', 'a', 'c']",42,UA_I,2
C1_51_UA_NI,unambiguous,non-ironic,They,play,terrible,negative,They left the play feeling terrible.,They said: ,"""That wasn't fun at all.""","a. They liked to watch a play in their favorite theatre.
b. They found the play entertaining.
c. They had fun eating together.
d. They found the play dull.",,,,C1_51,They found the play dull.,109,d,"['a', 'b', 'c']","['d', 'b', 'c', 'a']",42,UA_NI,2
C1_52_A_I,ambiguous,ironic,She,meal,bad,negative,She had a bad meal at a restaurant.,She says:,"""That was a great restaurant visit.""","a. She wanted to try the meal for months.
b. She always enjoyed a restaurant visit before a big day out.
c. The rmeal was a genuinely enjoyable experience.
d. She found the whole meal disappointing.",,,,C1_52,She found the whole meal disappointing.,85,d,"['a', 'b', 'c']","['d', 'c', 'a', 'b']",42,A_I,2
C1_53_A_NI,ambiguous,non-ironic,She,ground,dry,negative,"After the weather changed, the ground became dry.",She says:,"""Perfect conditions for a picnic..""","a. The ground was moist and muddy after the rain.
b. The ground was uneven where she stood.
c. The ground was dried out.
d. She knelt in the mud to look closely at the earth.",Rabia,Asuka,,C1_53,The ground was moist and muddy after the rain.,83,a,"['b', 'c', 'd']","['a', 'd', 'b', 'c']",42,A_NI,2
C1_54_UA_I,unambiguous,ironic,They,garden,parched,negative,The garden was parched in the morning.,They said:,"""That’s enough water for the day.""","a. The garden was just watered and needed to dry out.
b. The garden was struggling without any water.
c. They played some boardgames in the garden.
d. They wanted a new water feature.",Rabia,Asuka,,C1_54,The garden was just watered and needed to dry out.,280,a,"['b', 'c', 'd']","['b', 'a', 'd', 'c']",42,UA_I,2
C1_55_UA_NI,unambiguous,non-ironic,He,field,parched,negative,The field was parched,He says:,"""Terrible news for anything trying to grow..""","a. The plants had been wilting due to lack of water.
b. The plants had been getting plenty of moisture to grow.
c. He had been reading about different farming techniques.
d. He was considering buying a new tractor.",Rabia,,,C1_55,The plants had been getting plenty of moisture to grow.,175,b,"['a', 'c', 'd']","['b', 'a', 'c', 'd']",42,UA_NI,2
C1_56_A_I,ambiguous,ironic,She,hair,dry,negative,She saw her dry hair.,She said:,"""The rain really caught me by surprise.""","a. Her hair was completely dry.
b. She had her hair cut short last week.
c. They organised a surprise party for him.
d. Her hair was soaking wet.",,,,C1_56,Her hair was completely dry.,223,a,"['b', 'c', 'd']","['b', 'd', 'c', 'a']",42,A_I,2
C1_57_A_NI,ambiguous,non-ironic,I,outfit,ugly,negative,I wore an ugly outfit to attend the award ceremony.,I say:,"""I really didn't try at all today.""","a. The comedians on the stage enjoyed themselves.
b. I thought the outfit was ugly.
c. I admired the outfit.
d. I received an amazing award.",,,,C1_57,I admired the outfit.,111,c,"['a', 'b', 'd']","['d', 'b', 'a', 'c']",42,A_NI,2
C1_58_UA_I,unambiguous,ironic,she,car,hideous,negative,She saw a hideous car on the street.,She says:,"""That’s a real beauty.""","a. She thought the painting was beautiful.
b. She admired the car.
c. She thought the car was ugly.
d. She had booked a car.",Asuka,,,C1_58,She thought the car was ugly.,168,c,"['a', 'b', 'd']","['c', 'a', 'b', 'd']",42,UA_I,2
C1_59_UA_NI,unambiguous,non-ironic,He,painting,hideous,negative,He looked at a hideous painting.,He said:,"""That's hard to look at.""","a. The painting was genuinely ugly.
b. The painting was genuinely beautiful.
c. They spent the weekend for this painting.
d. He gave her a stern look.",,,,C1_59,The painting was genuinely ugly.,269,a,"['b', 'c', 'd']","['a', 'b', 'd', 'c']",42,UA_NI,2
C1_60_A_I,ambiguous,ironic,They,bird,ugly,negative,They saw an ugly bird.,They said:,"""A real eye-catcher.""","a. They thought the bird was not beautiful.
b. They had a great time on a trip.
c. They thought the bird was beautiful.
d. The bird looked at them really closely.",,,,C1_60,They thought the bird was not beautiful.,34,a,"['b', 'c', 'd']","['b', 'd', 'a', 'c']",42,A_I,2
C1_61_A_NI,ambiguous,non-ironic,I,kettle,"cheap
",negative,I found a nice kettle which was cheap.,I said:,"""What a steal.""","a. A thief tried to steal my bag.
b. The kettle boiled over..
c. The kettle was a real bargain.
d. The kettle was expensive.",Rabia,Asuka,,C1_61,The kettle was a real bargain.,249,c,"['a', 'b', 'd']","['c', 'd', 'a', 'b']",42,A_NI,2
C1_62_UA_I,unambiguous,ironic,He,vase,"free
",negative,"He broke a free vase.
",He said:,"""Well, there goes a priceless treasure""","a. The vase was not pricy.
b. The vase was worth a lot of money.
c. The experience of breaking the vase was worth it.
d. He went on a hike and picked up flowers.",,,,C1_62,The vase was not pricy.,157,a,"['b', 'c', 'd']","['b', 'a', 'c', 'd']",42,UA_I,2
C1_63_UA_NI,unambiguous,non-ironic,She,perfume,free,negative,She was wearing free perfume.,She said:,"""Smells like it's from a gas station.""","a. The fragrance label was worth reading.
b. The ocean was calm and quiet.
c. The perfume was not pricy.
d. The perfume was pricy.",,,,C1_63,The perfume was pricy.,195,d,"['a', 'b', 'c']","['c', 'd', 'b', 'a']",42,UA_NI,2
C1_64_A_I,ambiguous,ironic,She,bag,"cheap
",negative,She got a cheap bag.,She said:,"""Looks like a real designer piece.""","a. The bag was worth a lot.
b. The bag was worth very little.
c. She had dark bags under her eyes.
d. She liked to wear that designer piece.",,,,C1_64,The bag was worth very little.,270,b,"['a', 'c', 'd']","['a', 'b', 'd', 'c']",42,A_I,2
C1_65_A_NI,ambiguous,non-ironic,They,house,small,negative,They moved into a small house.,They said:,"""You can barely turn around in here.""","a. The house was red and blue.
b. The house felt cramped and tiny.
c. They made a sharp turn at the end of the road.
d. The house felt spacious and huge.",,,,C1_65,The house felt cramped and tiny.,274,b,"['a', 'c', 'd']","['d', 'a', 'c', 'b']",42,A_NI,2
C1_66_UA_I,unambiguous,ironic,they,concert,tiny,negative,"They attended a concert at a tiny venue.

",They said:,"""What a massive event.""","a. They thought the concert was huge.
b. They thought the concert was small.
c. They liked go to concerts.
d. They organized a massive event for dating.",Asuka,,,C1_66,They thought the concert was small.,237,b,"['a', 'c', 'd']","['a', 'b', 'd', 'c']",42,UA_I,2
C1_67_UA_NI,unambiguous,non-ironic,She,spider,tiny,negative,She spotted a tiny spider.,She said:,"""Almost didn't see it.""","a. She thought the spider was tiny.
b. She went to see her doctor on Monday.
c. She drew a spider diagram to plan her essay.
d. She thought the spider was huge.",,,,C1_67,She thought the spider was tiny.,21,a,"['b', 'c', 'd']","['a', 'c', 'd', 'b']",42,UA_NI,2
C1_68_A_I,ambiguous,ironic,I,dog,small,negative,I met a small dog.,I said:,"""He could swallow me whole.""","a. I swallowed a pill.
b. I thought the dog was small.
c. I thought the dog was huge.
d. The dog wore a collar.",,,,C1_68,I thought the dog was small.,167,b,"['a', 'c', 'd']","['c', 'b', 'a', 'd']",42,A_I,2
C1_69_A_NI,ambiguous,non-ironic,She,pool,cool,negative,She jumped into a cool pool.,She said: ,"""One could catch a cold in here.""","a. The pool was super warm.
b. She liked to chill on that sofa after work.
c. The pool was super cold.
d. She played a game of pool in the bar.",,,,C1_69,The pool was super cold.,178,c,"['a', 'b', 'd']","['b', 'c', 'a', 'd']",42,A_NI,2
C1_70_UA_I,unambiguous,ironic,he,beach,cold,negative,"He went to the beach, and the weather was cold.",He said:,"""Couldn't have asked for better weather.""","a. The weather conditions were perfect.
b. He meant to harvest the houseplants, but forgot about it.
c. The weather conditions were awful.
d. The delivery driver arrived in heavy rain.",Asuka,,,C1_70,The weather conditions were awful.,192,c,"['a', 'b', 'd']","['a', 'd', 'b', 'c']",42,UA_I,2
